3300000,6100000
3300000,6200000
3300000,6300000
3300000,6500000
3300000,6600000
3300000,6900000
3300000,7000000
3300000,7100000
3300000,7700000
3300000,8600000
3300000,9000000
3300000,12100000
3300000,12400000
3300000,12500000
3300000,12600000
3300000,38200000
3300000,38400000
3300000,38800000
3300000,40900000
3300000,41100000
3300000,42300000
3300000,51600000
3300000,60500000
3300000,61000000
3300000,61100000
3300000,61400000
3300000,61900000
3300000,62500000
3300000,63400000
3300000,71800000
3300000,72300000
3300000,74000000
3300000,74200000
3300000,94400000
3400000,3500000
3400000,3600000
3400000,3700000
3400000,3800000
3400000,3900000
3400000,4000000
3400000,4100000
3400000,4300000
3400000,4400000
3400000,4500000
3400000,4600000
3400000,4700000
3400000,5000000
3400000,5100000
3400000,5200000
3400000,5600000
3400000,5800000
3400000,6200000
3400000,6300000
3400000,6400000
3400000,6800000
3400000,7200000
3400000,7400000
3400000,7900000
3400000,9000000
3400000,11400000
3400000,11600000
3400000,11700000
3400000,12500000
3400000,12800000
3400000,25500000
3400000,36800000
3400000,37200000
3400000,37500000
3400000,37600000
3400000,38100000
3400000,61900000
3400000,62100000
3400000,64000000
3400000,72700000
3400000,74100000
3400000,74500000
3500000,3600000
3500000,3700000
3500000,3800000
3500000,3900000
3500000,4000000
3500000,4100000
3500000,4200000
3500000,4300000
3500000,4400000
3500000,4700000
3500000,5000000
3500000,5100000
3500000,5900000
3500000,6100000
3500000,6600000
3500000,7000000
3500000,7100000
3500000,8000000
3500000,8600000
3500000,10600000
3500000,11000000
3500000,12600000
3500000,51600000
3500000,61900000
3500000,62300000
3500000,73400000
3500000,94700000
3600000,3700000
3600000,3800000
3600000,3900000
3600000,4000000
3600000,4100000
3600000,4200000
3600000,4300000
3600000,4400000
3600000,4600000
3600000,4700000
3600000,4800000
3600000,4900000
3600000,5000000
3600000,5100000
3600000,5500000
3600000,5800000
3600000,6000000
3600000,6200000
3600000,6300000
3600000,6500000
3600000,7100000
3600000,7200000
3600000,11400000
3600000,11900000
3600000,12300000
3600000,12800000
3600000,23000000
3600000,31700000
3600000,36600000
3600000,36800000
3600000,40200000
3600000,61900000
3600000,62700000
3600000,86100000
3700000,3800000
3700000,3900000
3700000,4000000
3700000,4100000
3700000,4200000
3700000,4300000
3700000,4400000
3700000,4500000
3700000,4600000
3700000,4700000
3700000,4800000
3700000,4900000
3700000,5000000
3700000,5100000
3700000,5500000
3700000,5800000
3700000,6000000
3700000,6300000
3700000,6400000
3700000,6500000
3700000,6900000
3700000,7400000
3700000,10100000
3700000,10600000
3700000,11400000
3700000,11800000
3700000,11900000
3700000,13400000
3700000,37200000
3700000,61100000
3700000,61900000
3800000,3900000
3800000,4000000
3800000,4100000
3800000,4200000
3800000,4300000
3800000,4400000
3800000,4500000
3800000,4600000
3800000,4800000
3800000,5000000
3800000,5100000
3800000,5400000
3800000,6000000
3800000,6300000
3800000,7100000
3800000,8600000
3900000,4000000
3900000,4100000
3900000,4200000
3900000,4300000
3900000,4400000
3900000,4500000
3900000,4600000
3900000,4700000
3900000,4800000
3900000,4900000
3900000,5000000
3900000,5100000
3900000,5200000
3900000,5300000
3900000,5400000
3900000,5500000
3900000,5600000
3900000,5800000
3900000,5900000
3900000,6000000
3900000,6100000
3900000,6200000
3900000,6300000
3900000,6400000
3900000,6500000
3900000,6600000
3900000,6800000
3900000,6900000
3900000,7100000
3900000,7200000
3900000,7300000
3900000,7700000
3900000,7800000
3900000,7900000
3900000,8000000
3900000,8100000
3900000,8400000
3900000,8500000
3900000,9000000
3900000,9700000
3900000,10300000
3900000,10400000
3900000,10500000
3900000,10700000
3900000,11900000
3900000,12100000
3900000,12200000
3900000,12300000
3900000,12400000
3900000,12500000
3900000,12600000
3900000,12700000
3900000,12800000
3900000,39000000
3900000,68000000
3900000,97900000
4000000,4100000
4000000,4200000
4000000,4300000
4000000,4400000
4000000,4500000
4000000,4600000
4000000,4700000
4000000,4800000
4000000,4900000
4000000,5000000
4000000,5100000
4000000,5200000
4000000,5300000
4000000,5400000
4000000,5500000
4000000,5600000
4000000,5700000
4000000,5800000
4000000,5900000
4000000,6000000
4000000,6100000
4000000,6200000
4000000,6300000
4000000,6400000
4000000,6500000
4000000,6600000
4000000,6700000
4000000,6800000
4000000,6900000
4000000,7000000
4000000,7100000
4000000,7200000
4000000,7300000
4000000,7400000
4000000,7500000
4000000,7600000
4000000,7700000
4000000,8000000
4000000,8100000
4000000,8200000
4000000,8600000
4000000,9700000
4000000,10400000
4000000,11300000
4000000,11400000
4000000,11700000
4000000,11800000
4000000,12300000
4000000,12500000
4000000,12700000
4000000,12800000
4000000,13100000
4000000,65800000
4000000,65900000
4000000,68900000
4000000,69100000
4000000,73700000
4000000,90500000
4000000,95400000
4100000,4200000
4100000,4300000
4100000,4400000
4100000,4500000
4100000,4600000
4100000,4700000
4100000,4800000
4100000,4900000
4100000,5000000
4100000,5100000
4100000,5200000
4100000,5300000
4100000,5400000
4100000,5500000
4100000,5600000
4100000,5700000
4100000,5800000
4100000,5900000
4100000,6000000
4100000,6100000
4100000,6200000
4100000,6300000
4100000,6400000
4100000,6500000
4100000,6700000
4100000,6800000
4100000,6900000
4100000,7000000
4100000,7100000
4100000,7200000
4100000,7300000
4100000,7400000
4100000,7500000
4100000,7800000
4100000,7900000
4100000,8200000
4100000,8400000
4100000,8600000
4100000,8700000
4100000,9000000
4100000,9400000
4100000,9500000
4100000,11000000
4100000,11700000
4100000,12100000
4100000,12300000
4100000,12500000
4100000,12600000
4100000,12700000
4100000,12800000
4100000,12900000
4100000,13100000
4100000,13200000
4100000,13400000
4100000,13600000
4100000,17700000
4100000,18900000
4100000,20100000
4100000,20300000
4100000,29500000
4100000,30200000
4100000,37200000
4100000,40800000
4100000,41000000
4100000,47100000
4100000,60100000
4100000,60500000
4100000,66000000
4100000,67800000
4100000,68000000
4100000,68200000
4100000,72700000
4100000,73900000
4100000,74100000
4100000,87900000
4100000,91900000
4100000,95100000
4100000,95400000
4200000,4300000
4200000,4400000
4200000,4500000
4200000,4600000
4200000,4700000
4200000,4800000
4200000,4900000
4200000,5000000
4200000,5100000
4200000,5200000
4200000,5300000
4200000,5400000
4200000,5500000
4200000,5600000
4200000,5700000
4200000,5800000
4200000,5900000
4200000,6000000
4200000,6100000
4200000,6200000
4200000,6300000
4200000,6400000
4200000,6500000
4200000,6600000
4200000,6700000
4200000,6800000
4200000,6900000
4200000,7100000
4200000,7200000
4200000,7300000
4200000,7400000
4200000,7500000
4200000,7600000
4200000,7700000
4200000,7800000
4200000,8400000
4200000,8600000
4200000,8800000
4200000,12400000
4200000,12700000
4200000,12800000
4200000,13000000
4200000,13200000
4200000,14200000
4200000,14600000
4200000,16200000
4200000,16600000
4200000,21500000
4200000,21800000
4200000,39100000
4200000,60100000
4200000,87900000
4200000,94400000
4200000,97800000
4300000,4400000
4300000,4500000
4300000,4600000
4300000,4700000
4300000,4800000
4300000,4900000
4300000,5000000
4300000,5100000
4300000,5200000
4300000,5300000
4300000,5400000
4300000,5500000
4300000,5600000
4300000,5700000
4300000,5800000
4300000,5900000
4300000,6000000
4300000,6100000
4300000,6200000
4300000,6300000
4300000,6400000
4300000,6500000
4300000,6600000
4300000,6700000
4300000,6900000
4300000,7000000
4300000,7100000
4300000,7200000
4300000,7300000
4300000,7400000
4300000,7500000
4300000,7700000
4300000,8200000
4300000,8400000
4300000,8600000
4300000,8700000
4300000,8900000
4300000,10100000
4300000,10600000
4300000,11900000
4300000,12300000
4300000,12500000
4300000,12600000
4300000,12700000
4300000,12800000
4300000,12900000
4300000,13100000
4300000,13200000
4300000,13500000
4300000,19000000
4400000,4500000
4400000,4600000
4400000,4700000
4400000,4800000
4400000,4900000
4400000,5000000
4400000,5100000
4400000,5200000
4400000,5300000
4400000,5400000
4400000,5500000
4400000,5600000
4400000,5700000
4400000,5800000
4400000,5900000
4400000,6000000
4400000,6100000
4400000,6200000
4400000,6300000
4400000,6400000
4400000,6500000
4400000,6600000
4400000,6700000
4400000,6800000
4400000,6900000
4400000,7000000
4400000,7100000
4400000,7200000
4400000,7400000
4400000,7500000
4400000,7600000
4400000,7700000
4400000,7900000
4400000,8100000
4400000,8600000
4400000,9000000
4400000,9600000
4400000,10900000
4400000,11300000
4400000,12400000
4400000,12500000
4400000,12600000
4400000,12700000
4400000,12800000
4400000,12900000
4400000,13000000
4400000,13200000
4400000,13500000
4400000,13900000
4400000,14300000
4400000,15400000
4400000,16400000
4400000,16700000
4400000,16800000
4400000,19300000
4400000,19600000
4400000,24800000
4400000,27800000
4400000,30900000
4400000,31100000
4400000,49300000
4400000,63000000
4400000,90000000
4500000,4600000
4500000,4700000
4500000,4800000
4500000,4900000
4500000,5000000
4500000,5100000
4500000,5200000
4500000,5300000
4500000,5400000
4500000,5500000
4500000,5600000
4500000,5800000
4500000,5900000
4500000,6000000
4500000,6300000
4500000,6400000
4500000,6500000
4500000,6600000
4500000,6700000
4500000,6800000
4500000,6900000
4500000,7100000
4500000,7200000
4500000,7300000
4500000,7400000
4500000,7600000
4500000,7700000
4500000,7800000
4500000,8700000
4500000,12300000
4500000,12500000
4500000,12600000
4500000,12800000
4500000,13000000
4500000,26500000
4500000,38700000
4500000,39000000
4500000,42900000
4600000,4700000
4600000,4800000
4600000,4900000
4600000,5000000
4600000,5100000
4600000,5200000
4600000,5300000
4600000,5400000
4600000,5500000
4600000,5600000
4600000,5700000
4600000,5800000
4600000,6000000
4600000,6100000
4600000,6200000
4600000,6300000
4600000,6400000
4600000,6500000
4600000,6600000
4600000,6700000
4600000,6800000
4600000,7000000
4600000,7300000
4600000,7500000
4600000,7600000
4600000,7800000
4600000,8600000
4600000,8700000
4600000,12300000
4700000,4800000
4700000,4900000
4700000,5000000
4700000,5100000
4700000,5200000
4700000,5300000
4700000,5400000
4700000,5500000
4700000,5600000
4700000,5700000
4700000,5800000
4700000,5900000
4700000,6000000
4700000,6100000
4700000,6200000
4700000,6300000
4700000,6400000
4700000,6500000
4700000,6600000
4700000,6700000
4700000,6900000
4700000,7100000
4700000,7400000
4700000,7500000
4700000,7700000
4700000,7800000
4700000,8100000
4700000,8200000
4700000,8600000
4700000,8700000
4700000,11600000
4700000,12300000
4700000,12500000
4700000,12700000
4700000,12800000
4700000,13400000
4700000,25800000
4700000,36100000
4700000,61100000
4700000,65700000
4800000,4900000
4800000,5000000
4800000,5100000
4800000,5200000
4800000,5300000
4800000,5400000
4800000,5500000
4800000,5600000
4800000,5700000
4800000,5800000
4800000,5900000
4800000,6000000
4800000,6100000
4800000,6200000
4800000,6300000
4800000,6400000
4800000,6500000
4800000,6600000
4800000,6700000
4800000,6800000
4800000,6900000
4800000,7100000
4800000,7200000
4800000,7300000
4800000,7400000
4800000,7500000
4800000,7600000
4800000,7700000
4800000,7800000
4800000,8000000
4800000,8600000
4800000,9700000
4800000,9900000
4800000,12300000
4800000,12400000
4800000,12600000
4800000,12800000
4800000,12900000
4800000,13100000
4800000,13300000
4800000,13500000
4800000,13600000
4800000,14000000
4800000,16200000
4800000,25000000
4800000,26000000
4800000,31700000
4800000,64500000
4900000,5000000
4900000,5100000
4900000,5200000
4900000,5300000
4900000,5400000
4900000,5500000
4900000,5600000
4900000,5700000
4900000,5800000
4900000,5900000
4900000,6000000
4900000,6100000
4900000,6200000
4900000,6300000
4900000,6400000
4900000,6500000
4900000,6600000
4900000,6700000
4900000,6800000
4900000,6900000
4900000,7100000
4900000,7200000
4900000,7300000
4900000,7400000
4900000,7500000
4900000,7700000
4900000,7800000
4900000,8100000
4900000,8500000
4900000,8600000
4900000,8700000
4900000,8800000
4900000,10600000
4900000,11800000
4900000,12300000
4900000,12500000
4900000,12600000
4900000,12700000
4900000,12900000
4900000,14400000
4900000,16500000
4900000,27100000
4900000,31500000
5000000,5100000
5000000,5200000
5000000,5300000
5000000,5400000
5000000,5500000
5000000,5600000
5000000,5700000
5000000,5800000
5000000,5900000
5000000,6000000
5000000,6100000
5000000,6200000
5000000,6300000
5000000,6400000
5000000,6500000
5000000,6600000
5000000,6700000
5000000,6800000
5000000,6900000
5000000,7000000
5000000,7100000
5000000,7200000
5000000,7300000
5000000,7400000
5000000,7500000
5000000,7600000
5000000,7700000
5000000,7900000
5000000,8000000
5000000,8100000
5000000,8300000
5000000,8400000
5000000,8500000
5000000,8600000
5000000,8700000
5000000,9000000
5000000,9400000
5000000,10300000
5000000,10400000
5000000,10900000
5000000,11300000
5000000,11400000
5000000,11700000
5000000,11900000
5000000,12100000
5000000,12200000
5000000,12300000
5000000,12400000
5000000,12500000
5000000,12600000
5000000,12700000
5000000,12800000
5000000,12900000
5000000,25500000
5000000,27500000
5000000,31100000
5000000,34300000
5000000,34700000
5000000,36300000
5000000,53000000
5000000,66500000
5100000,5200000
5100000,5300000
5100000,5400000
5100000,5500000
5100000,5600000
5100000,5700000
5100000,5800000
5100000,5900000
5100000,6000000
5100000,6100000
5100000,6200000
5100000,6300000
5100000,6400000
5100000,6500000
5100000,6600000
5100000,6700000
5100000,6800000
5100000,6900000
5100000,7000000
5100000,7100000
5100000,7200000
5100000,7300000
5100000,7400000
5100000,7500000
5100000,7600000
5100000,7700000
5100000,7800000
5100000,7900000
5100000,8000000
5100000,8100000
5100000,8200000
5100000,8300000
5100000,8500000
5100000,8600000
5100000,8700000
5100000,8800000
5100000,8900000
5100000,9000000
5100000,9100000
5100000,9600000
5100000,9700000
5100000,9800000
5100000,10100000
5100000,10400000
5100000,10500000
5100000,10600000
5100000,10700000
5100000,11200000
5100000,11900000
5100000,12000000
5100000,12100000
5100000,12200000
5100000,12300000
5100000,12400000
5100000,12500000
5100000,12600000
5100000,12700000
5100000,12800000
5100000,13000000
5100000,13400000
5100000,13500000
5100000,13600000
5100000,13800000
5100000,15700000
5100000,16400000
5100000,16700000
5100000,25700000
5100000,25800000
5100000,26000000
5100000,27500000
5100000,27800000
5100000,30300000
5100000,30500000
5100000,31100000
5100000,31200000
5100000,31300000
5100000,31500000
5100000,32200000
5100000,33900000
5100000,34200000
5100000,34700000
5100000,35000000
5100000,36200000
5100000,36900000
5100000,38800000
5100000,38900000
5100000,39400000
5100000,39600000
5100000,41700000
5100000,44500000
5100000,50700000
5100000,58100000
5100000,68000000
5100000,72400000
5100000,72500000
5100000,95800000
5100000,102900000
5100000,103100000
5200000,5300000
5200000,5400000
5200000,5500000
5200000,5600000
5200000,5700000
5200000,5800000
5200000,5900000
5200000,6000000
5200000,6100000
5200000,6200000
5200000,6300000
5200000,6400000
5200000,6500000
5200000,6600000
5200000,6700000
5200000,6800000
5200000,6900000
5200000,7100000
5200000,7200000
5200000,7300000
5200000,7400000
5200000,7500000
5200000,7600000
5200000,7700000
5200000,7800000
5200000,7900000
5200000,8000000
5200000,8100000
5200000,8300000
5200000,8400000
5200000,8500000
5200000,8600000
5200000,8700000
5200000,8800000
5200000,9700000
5200000,11800000
5200000,12100000
5200000,12300000
5200000,12400000
5200000,12600000
5200000,12700000
5200000,12800000
5200000,12900000
5200000,13000000
5200000,14000000
5200000,14300000
5200000,21300000
5200000,25700000
5200000,50500000
5300000,5400000
5300000,5500000
5300000,5600000
5300000,5700000
5300000,5800000
5300000,5900000
5300000,6000000
5300000,6100000
5300000,6200000
5300000,6300000
5300000,6400000
5300000,6500000
5300000,6600000
5300000,6700000
5300000,6800000
5300000,6900000
5300000,7200000
5300000,7300000
5300000,7400000
5300000,7500000
5300000,7600000
5300000,7800000
5300000,7900000
5300000,8000000
5300000,8600000
5300000,8700000
5300000,10000000
5300000,11700000
5300000,12400000
5300000,12600000
5300000,12700000
5300000,12800000
5300000,12900000
5300000,13100000
5300000,15200000
5300000,17400000
5300000,19100000
5400000,5500000
5400000,5600000
5400000,5700000
5400000,5800000
5400000,5900000
5400000,6000000
5400000,6100000
5400000,6200000
5400000,6300000
5400000,6400000
5400000,6500000
5400000,6600000
5400000,6700000
5400000,6800000
5400000,6900000
5400000,7000000
5400000,7100000
5400000,7200000
5400000,7300000
5400000,7400000
5400000,7500000
5400000,7600000
5400000,7700000
5400000,7800000
5400000,7900000
5400000,8000000
5400000,8100000
5400000,8200000
5400000,8400000
5400000,8500000
5400000,8600000
5400000,8700000
5400000,8800000
5400000,9700000
5400000,9900000
5400000,10100000
5400000,11000000
5400000,11800000
5400000,12300000
5400000,12400000
5400000,12500000
5400000,12600000
5400000,12700000
5400000,12800000
5400000,12900000
5400000,13000000
5400000,13100000
5400000,13200000
5400000,13700000
5400000,14100000
5400000,14300000
5400000,14700000
5400000,15500000
5400000,17300000
5400000,18200000
5400000,18500000
5400000,26400000
5400000,28200000
5400000,36100000
5400000,51600000
5400000,66200000
5400000,69600000
5400000,94300000
5500000,5600000
5500000,5700000
5500000,5800000
5500000,5900000
5500000,6000000
5500000,6100000
5500000,6200000
5500000,6300000
5500000,6400000
5500000,6500000
5500000,6600000
5500000,6700000
5500000,6800000
5500000,6900000
5500000,7000000
5500000,7100000
5500000,7200000
5500000,7300000
5500000,7400000
5500000,7500000
5500000,7600000
5500000,7700000
5500000,7800000
5500000,7900000
5500000,8100000
5500000,8300000
5500000,8400000
5500000,8500000
5500000,8600000
5500000,12300000
5500000,12600000
5500000,12700000
5500000,12800000
5500000,12900000
5500000,13100000
5500000,13500000
5500000,13900000
5500000,15400000
5500000,16400000
5500000,34600000
5500000,98400000
5600000,5700000
5600000,5800000
5600000,5900000
5600000,6000000
5600000,6100000
5600000,6200000
5600000,6300000
5600000,6400000
5600000,6500000
5600000,6600000
5600000,6700000
5600000,6800000
5600000,6900000
5600000,7000000
5600000,7100000
5600000,7200000
5600000,7400000
5600000,7500000
5600000,7600000
5600000,7700000
5600000,7800000
5600000,7900000
5600000,8100000
5600000,8500000
5600000,8600000
5600000,8700000
5600000,8800000
5600000,12500000
5600000,12700000
5600000,12800000
5600000,13000000
5600000,14000000
5600000,15400000
5600000,16600000
5700000,5800000
5700000,5900000
5700000,6000000
5700000,6100000
5700000,6200000
5700000,6300000
5700000,6400000
5700000,6500000
5700000,6600000
5700000,6700000
5700000,6800000
5700000,6900000
5700000,7100000
5700000,7200000
5700000,7300000
5700000,7400000
5700000,7500000
5700000,7600000
5700000,7700000
5700000,7800000
5700000,8500000
5700000,8600000
5700000,8700000
5700000,8800000
5700000,12600000
5700000,12900000
5700000,13500000
5700000,19400000
5700000,87800000
5800000,5900000
5800000,6000000
5800000,6100000
5800000,6200000
5800000,6300000
5800000,6400000
5800000,6500000
5800000,6600000
5800000,6700000
5800000,6800000
5800000,6900000
5800000,7000000
5800000,7100000
5800000,7200000
5800000,7300000
5800000,7400000
5800000,7500000
5800000,7600000
5800000,7700000
5800000,7800000
5800000,7900000
5800000,8100000
5800000,8200000
5800000,8400000
5800000,8500000
5800000,8600000
5800000,8700000
5800000,8800000
5800000,10600000
5800000,11800000
5800000,12300000
5800000,12400000
5800000,12500000
5800000,12600000
5800000,12700000
5800000,12800000
5800000,12900000
5800000,13000000
5800000,13200000
5800000,13300000
5800000,13500000
5800000,14300000
5800000,14500000
5800000,15600000
5800000,22300000
5800000,24600000
5800000,31500000
5800000,60100000
5800000,86400000
5800000,94400000
5900000,6000000
5900000,6100000
5900000,6200000
5900000,6300000
5900000,6400000
5900000,6500000
5900000,6600000
5900000,6700000
5900000,6800000
5900000,6900000
5900000,7000000
5900000,7100000
5900000,7200000
5900000,7300000
5900000,7400000
5900000,7500000
5900000,7600000
5900000,7700000
5900000,7900000
5900000,8100000
5900000,8200000
5900000,8400000
5900000,8600000
5900000,8800000
5900000,10600000
5900000,11200000
5900000,11700000
5900000,11900000
5900000,12300000
5900000,12400000
5900000,12500000
5900000,12600000
5900000,12700000
5900000,12800000
5900000,12900000
5900000,13100000
5900000,13600000
5900000,27800000
5900000,40800000
5900000,40900000
5900000,47600000
5900000,72600000
6000000,6100000
6000000,6200000
6000000,6300000
6000000,6400000
6000000,6500000
6000000,6600000
6000000,6700000
6000000,6800000
6000000,6900000
6000000,7000000
6000000,7100000
6000000,7200000
6000000,7300000
6000000,7400000
6000000,7500000
6000000,7600000
6000000,7700000
6000000,7800000
6000000,7900000
6000000,8000000
6000000,8100000
6000000,8200000
6000000,8300000
6000000,8400000
6000000,8600000
6000000,9000000
6000000,10400000
6000000,10500000
6000000,10800000
6000000,11400000
6000000,11900000
6000000,12000000
6000000,12100000
6000000,12300000
6000000,12400000
6000000,12600000
6000000,12700000
6000000,12800000
6000000,13000000
6000000,13200000
6000000,14300000
6000000,25100000
6000000,25300000
6000000,34000000
6000000,40600000
6000000,86700000
6100000,6200000
6100000,6300000
6100000,6400000
6100000,6500000
6100000,6600000
6100000,6700000
6100000,6800000
6100000,6900000
6100000,7000000
6100000,7100000
6100000,7200000
6100000,7300000
6100000,7400000
6100000,7500000
6100000,7600000
6100000,7700000
6100000,7800000
6100000,7900000
6100000,8000000
6100000,8100000
6100000,8200000
6100000,8300000
6100000,8400000
6100000,8500000
6100000,8600000
6100000,8700000
6100000,8900000
6100000,9000000
6100000,11000000
6100000,11800000
6100000,11900000
6100000,12000000
6100000,12200000
6100000,12300000
6100000,12400000
6100000,12500000
6100000,12600000
6100000,12700000
6100000,12800000
6100000,13400000
6100000,13900000
6100000,16500000
6100000,36500000
6100000,39600000
6100000,51500000
6200000,6300000
6200000,6400000
6200000,6500000
6200000,6600000
6200000,6700000
6200000,6800000
6200000,6900000
6200000,7000000
6200000,7100000
6200000,7200000
6200000,7300000
6200000,7400000
6200000,7500000
6200000,7600000
6200000,7700000
6200000,7800000
6200000,7900000
6200000,8000000
6200000,8100000
6200000,8300000
6200000,8500000
6200000,8600000
6200000,8700000
6200000,9000000
6200000,11000000
6200000,11300000
6200000,11700000
6200000,12000000
6200000,12100000
6200000,12200000
6200000,12300000
6200000,12400000
6200000,12500000
6200000,12600000
6200000,12800000
6200000,35200000
6200000,61900000
6200000,96100000
6300000,6400000
6300000,6500000
6300000,6600000
6300000,6700000
6300000,6800000
6300000,6900000
6300000,7000000
6300000,7100000
6300000,7200000
6300000,7300000
6300000,7400000
6300000,7500000
6300000,7600000
6300000,7700000
6300000,7800000
6300000,7900000
6300000,8000000
6300000,8100000
6300000,8200000
6300000,8300000
6300000,8400000
6300000,8500000
6300000,8600000
6300000,8700000
6300000,8800000
6300000,9000000
6300000,9600000
6300000,9900000
6300000,10500000
6300000,10800000
6300000,11200000
6300000,11800000
6300000,12000000
6300000,12100000
6300000,12200000
6300000,12300000
6300000,12400000
6300000,12500000
6300000,12600000
6300000,12700000
6300000,12800000
6300000,12900000
6300000,13000000
6300000,13200000
6300000,13700000
6300000,14300000
6300000,25900000
6300000,27100000
6300000,27900000
6300000,28100000
6300000,30300000
6300000,34000000
6300000,35200000
6300000,37400000
6300000,37900000
6300000,38300000
6300000,38800000
6300000,38900000
6300000,39700000
6300000,50100000
6300000,67700000
6300000,86900000
6300000,93100000
6300000,96900000
6300000,103300000
6400000,6500000
6400000,6600000
6400000,6700000
6400000,6800000
6400000,6900000
6400000,7000000
6400000,7100000
6400000,7200000
6400000,7300000
6400000,7400000
6400000,7500000
6400000,7600000
6400000,7700000
6400000,7800000
6400000,7900000
6400000,8000000
6400000,8100000
6400000,8200000
6400000,8300000
6400000,8500000
6400000,8600000
6400000,8700000
6400000,8800000
6400000,9000000
6400000,9200000
6400000,11800000
6400000,12100000
6400000,12200000
6400000,12300000
6400000,12500000
6400000,12700000
6400000,12800000
6400000,12900000
6400000,38200000
6400000,41500000
6400000,88500000
6500000,6600000
6500000,6700000
6500000,6800000
6500000,6900000
6500000,7000000
6500000,7100000
6500000,7200000
6500000,7300000
6500000,7400000
6500000,7500000
6500000,7600000
6500000,7700000
6500000,7800000
6500000,7900000
6500000,8000000
6500000,8100000
6500000,8200000
6500000,8300000
6500000,8400000
6500000,8500000
6500000,8600000
6500000,8700000
6500000,8800000
6500000,9000000
6500000,9400000
6500000,9700000
6500000,10100000
6500000,10400000
6500000,10600000
6500000,10800000
6500000,10900000
6500000,11200000
6500000,11800000
6500000,11900000
6500000,12000000
6500000,12100000
6500000,12200000
6500000,12300000
6500000,12400000
6500000,12500000
6500000,12600000
6500000,12700000
6500000,12800000
6500000,12900000
6500000,13000000
6500000,14000000
6500000,14700000
6500000,15200000
6500000,16600000
6500000,25700000
6500000,25800000
6500000,27000000
6500000,28000000
6500000,35100000
6500000,39600000
6500000,40900000
6500000,55400000
6500000,58100000
6500000,66500000
6500000,66600000
6500000,72000000
6500000,72700000
6500000,73400000
6500000,86000000
6500000,91300000
6500000,91600000
6500000,103300000
6600000,6700000
6600000,6800000
6600000,6900000
6600000,7000000
6600000,7100000
6600000,7200000
6600000,7300000
6600000,7400000
6600000,7500000
6600000,7600000
6600000,7700000
6600000,7800000
6600000,7900000
6600000,8000000
6600000,8100000
6600000,8200000
6600000,8300000
6600000,8400000
6600000,8500000
6600000,8600000
6600000,8700000
6600000,8800000
6600000,8900000
6600000,9000000
6600000,9100000
6600000,9300000
6600000,9500000
6600000,9600000
6600000,9700000
6600000,10000000
6600000,10100000
6600000,10200000
6600000,10400000
6600000,10500000
6600000,10600000
6600000,10800000
6600000,10900000
6600000,11000000
6600000,11200000
6600000,11400000
6600000,11700000
6600000,11900000
6600000,12000000
6600000,12100000
6600000,12200000
6600000,12300000
6600000,12400000
6600000,12500000
6600000,12600000
6600000,12700000
6600000,12800000
6600000,12900000
6600000,13000000
6600000,13400000
6600000,13800000
6600000,13900000
6600000,25500000
6600000,25700000
6600000,27700000
6600000,27800000
6600000,27900000
6600000,31500000
6600000,31900000
6600000,34100000
6600000,34300000
